frame,id,class,x1,y1,x2,y2,confidence,x_center,y_center,time_sec,distance,speed,acceleration
249,77,person,350.6999206542969,486.2839660644531,397.4027099609375,602.6763916015625,0.7534953355789185,374.0513153076172,544.4801788330078,9.96,2.8436234978720933,71.09058744680233,21.462061838543413
250,77,person,346.31854248046875,486.31072998046875,392.2313232421875,601.461669921875,0.711967408657074,369.2749328613281,543.8861999511719,10.0,4.813173608471375,120.32934021178438,49.23875276498205
251,77,person,343.96734619140625,486.70697021484375,389.52288818359375,601.6602783203125,0.7141706943511963,366.7451171875,544.1836242675781,10.04,2.5472394013001947,63.680985032504864,-56.64835517927952
252,77,person,341.2882080078125,486.8056640625,387.2402648925781,603.0681762695312,0.7841321229934692,364.2642364501953,544.9369201660156,10.08,2.592725196262074,64.81812990655185,1.1371448740469816
253,77,person,339.3631591796875,487.9700927734375,385.8966369628906,606.4278564453125,0.7753965258598328,362.62989807128906,547.198974609375,10.12,2.7906902804660714,69.76725701165178,4.949127105099933
254,77,person,336.1676025390625,488.9229431152344,384.5020751953125,611.4091186523438,0.7716923356056213,360.3348388671875,550.1660308837891,10.16,3.7510957980130493,93.77739495032623,24.010137938674447
255,77,person,334.0944519042969,489.42523193359375,383.2753601074219,613.5718994140625,0.7614660263061523,358.6849060058594,551.4985656738281,10.2,2.1208317739874754,53.02079434968688,-40.756600600639345
256,77,person,332.26068115234375,490.88714599609375,380.4908752441406,611.9194946289062,0.7921573519706726,356.3757781982422,551.4033203125,10.24,2.3110912813572475,57.777282033931186,4.756487684244306
257,77,person,331.462158203125,491.0116271972656,379.5823669433594,611.5784912109375,0.7919339537620544,355.5222625732422,551.2950592041016,10.28,0.8603542233933642,21.508855584834105,-36.26842644909708
258,77,person,331.8470764160156,490.6720886230469,380.0099792480469,611.5989379882812,0.8070232272148132,355.92852783203125,551.1355133056641,10.32,0.43647033599910656,10.911758399977664,-10.597097184856441
259,77,person,332.0437927246094,489.63433837890625,380.8495788574219,612.1470947265625,0.8082156777381897,356.4466857910156,550.8907165527344,10.36,0.5730733990544071,14.326834976360178,3.415076576382514
260,77,person,332.03582763671875,488.33184814453125,381.4393310546875,612.5015869140625,0.7587835192680359,356.7375793457031,550.4167175292969,10.4,0.5561421889934562,13.903554724836406,-0.4232802515237726
261,77,person,331.12750244140625,488.7215881347656,380.073974609375,612.7647705078125,0.745785653591156,355.6007385253906,550.7431793212891,10.44,1.182786689289133,29.569667232228326,15.66611250739192
262,77,person,328.763671875,487.7707214355469,377.5345764160156,613.2713623046875,0.7462603449821472,353.1491241455078,550.5210418701172,10.48,2.46165759496753,61.54143987418826,31.97177264195993
263,77,person,328.14849853515625,488.0816955566406,376.3337707519531,613.5278930664062,0.699439525604248,352.2411346435547,550.8047943115234,10.52,0.9512940574086918,23.782351435217294,-37.75908843897096
264,77,person,328.8612365722656,488.7020568847656,376.8087463378906,613.9328002929688,0.6023780107498169,352.8349914550781,551.3174285888672,10.56,0.7845124695634432,19.61281173908608,-4.1695396961312134
265,77,person,328.2631530761719,489.73431396484375,375.88690185546875,614.9554443359375,0.6234162449836731,352.0750274658203,552.3448791503906,10.6,1.2779671049535961,31.9491776238399,12.336365884753821
266,77,person,327.78955078125,491.1481018066406,374.8548278808594,615.4322509765625,0.6330753564834595,351.3221893310547,553.2901763916016,10.64,1.2084503015839727,30.211257539599316,-1.737920084240585
267,77,person,327.5449523925781,491.0710144042969,374.6385192871094,615.82275390625,0.650059163570404,351.09173583984375,553.4468841552734,10.68,0.2786864453222472,6.967161133056179,-23.244096406543136
268,77,person,328.265625,493.30328369140625,374.628662109375,615.7449951171875,0.6599901914596558,351.4471435546875,554.5241394042969,10.72,1.1343692147264068,28.35923036816017,21.39206923510399
269,77,person,328.9977722167969,494.8557434082031,375.22674560546875,616.2598876953125,0.6892343759536743,352.1122589111328,555.5578155517578,10.76,1.2291724106930895,30.729310267327236,2.3700798991670666
270,77,person,330.8521728515625,497.1382751464844,376.5898132324219,616.2603149414062,0.661510169506073,353.7209930419922,556.6992950439453,10.8,1.972562023074687,49.314050576867174,18.58474030953994
271,77,person,332.6021423339844,499.018310546875,377.6780700683594,614.6450805664062,0.6502237319946289,355.1401062011719,556.8316955566406,10.84,1.425276132656032,35.631903316400795,-13.68214726046638
272,77,person,333.53741455078125,495.3930969238281,380.46990966796875,614.8778076171875,0.6777330040931702,357.003662109375,555.1354522705078,10.88,2.5199368858662745,62.998422146656864,27.36651883025607
273,77,person,332.9325256347656,491.2876892089844,382.84429931640625,618.10546875,0.6870586276054382,357.88841247558594,554.6965789794922,10.92,0.9876198540315365,24.69049635078841,-38.30792579586846
274,77,person,334.4397277832031,488.776611328125,386.2970886230469,617.9562377929688,0.7717017531394958,360.368408203125,553.3664245605469,10.96,2.814194305099018,70.35485762747545,45.664361276687046
275,77,person,337.0783386230469,487.651611328125,391.1506042480469,617.9749145507812,0.7621837854385376,364.1144714355469,552.8132629394531,11.0,3.7866842382688963,94.66710595672241,24.312248329246955
276,77,person,340.88934326171875,487.181640625,397.1745910644531,617.0036010742188,0.7622933387756348,369.03196716308594,552.0926208496094,11.04,4.970019039402093,124.25047598505232,29.58337002832991
277,77,person,342.9996337890625,487.3589782714844,401.87518310546875,618.1861572265625,0.7739791870117188,372.4374084472656,552.7725677490234,11.08,3.4726586538296846,86.81646634574211,-37.434009639310204
278,77,person,344.93292236328125,487.557373046875,405.2981872558594,618.2001953125,0.7950012683868408,375.1155548095703,552.8787841796875,11.12,2.680251829225911,67.00629573064778,-19.810170615094336
279,77,person,345.6380310058594,487.57684326171875,407.0264892578125,617.612548828125,0.8006441593170166,376.33226013183594,552.5946960449219,11.16,1.2494310343288701,31.235775858221754,-35.77051987242602
280,77,person,345.36517333984375,487.7999572753906,408.0149841308594,617.8751220703125,0.7929695248603821,376.69007873535156,552.8375396728516,11.2,0.43244326870460653,10.811081717615163,-20.42469414060659
281,77,person,344.5802917480469,488.19219970703125,408.3758239746094,618.28076171875,0.7906194925308228,376.4780578613281,553.2364807128906,11.24,0.451781810666511,11.294545266662775,0.48346354904761135
282,77,person,343.69451904296875,488.47943115234375,408.4539489746094,618.4138793945312,0.7585209608078003,376.07423400878906,553.4466552734375,11.28,0.455243945352997,11.381098633824925,0.0865533671621499
283,77,person,342.91650390625,488.7304992675781,408.53546142578125,618.5828247070312,0.7477685213088989,375.7259826660156,553.6566619873047,11.32,0.4066716336466032,10.16679084116508,-1.2143077926598451
284,77,person,341.9696960449219,488.34613037109375,409.2655944824219,619.6639404296875,0.7488240599632263,375.6176452636719,554.0050354003906,11.36,0.3648301353941815,9.120753384854538,-1.0460374563105415
285,77,person,341.6255798339844,488.3172912597656,410.09942626953125,620.4276733398438,0.7565892934799194,375.8625030517578,554.3724822998047,11.4,0.44155697285327294,11.038924321331823,1.918170936477285
286,77,person,341.18585205078125,488.5451354980469,410.8990783691406,622.0975952148438,0.7447724938392639,376.04246520996094,555.3213653564453,11.44,0.9657978223027748,24.14494555756937,13.106021236237545
287,77,person,341.0185241699219,488.6127624511719,411.2425537109375,622.4188842773438,0.7457007169723511,376.1305389404297,555.5158233642578,11.48,0.21347341474077827,5.3368353685194565,-18.808110189049913
288,77,person,341.0944519042969,488.72528076171875,411.37896728515625,621.4153442382812,0.74616539478302,376.23670959472656,555.0703125,11.52,0.45798705004134077,11.44967625103352,6.112840882514063
289,77,person,340.76666259765625,488.60565185546875,411.40203857421875,620.985595703125,0.7569376826286316,376.0843505859375,554.7956237792969,11.56,0.3141132930022304,7.85283232505576,-3.596843925977759
290,77,person,340.2930603027344,489.7762145996094,410.42279052734375,620.65673828125,0.7431032061576843,375.35792541503906,555.2164764404297,11.6,0.8395299228123998,20.988248070309997,13.135415745254235
291,77,person,339.4857482910156,491.8494873046875,408.8005065917969,621.345458984375,0.7383601069450378,374.14312744140625,556.5974731445312,11.64,1.8392623558051109,45.98155889512777,24.993310824817772
292,77,person,337.6795654296875,498.44085693359375,402.94451904296875,621.87451171875,0.7590956091880798,370.3120422363281,560.1576843261719,11.68,5.229944311983392,130.7486077995848,84.76704890445703
293,77,person,337.71710205078125,501.37872314453125,401.4178466796875,623.0338745117188,0.7703827619552612,369.5674743652344,562.206298828125,11.72,2.179725370838659,54.49313427096647,-76.25547352861832
294,77,person,339.9883728027344,503.34844970703125,402.9420166015625,624.2813110351562,0.7633875012397766,371.46519470214844,563.8148803710938,11.76,2.4877453763431956,62.19363440857989,7.7005001376134175
295,77,person,341.93017578125,502.5632629394531,403.6357116699219,622.4176635742188,0.7094141244888306,372.78294372558594,562.4904632568359,11.8,1.8682995427151066,46.70748856787766,-15.486145840702228
296,77,person,348.3506774902344,504.1004638671875,409.86053466796875,624.64404296875,0.7640305757522583,379.10560607910156,564.3722534179688,11.84,6.596756282226894,164.91890705567235,118.21141848779469
297,77,person,355.9251708984375,504.80804443359375,416.23675537109375,624.2221069335938,0.7825308442115784,386.0809631347656,564.5150756835938,11.88,6.976819064126622,174.42047660316555,9.501569547493204
298,77,person,368.30584716796875,505.47052001953125,427.3770446777344,623.6528930664062,0.8040642142295837,397.84144592285156,564.5617065429688,11.92,11.760575234482012,294.0143808620503,119.59390425888475
299,77,person,377.63934326171875,505.93548583984375,438.1810607910156,628.163330078125,0.8126089572906494,407.9102020263672,567.0494079589844,11.96,10.371523890312806,259.28809725782014,-34.72628360423016
300,77,person,390.0478210449219,507.2349548339844,449.8829345703125,628.9043579101562,0.8309347629547119,419.9653778076172,568.0696563720703,12.0,12.098271361696304,302.4567840424076,43.168686784587464
301,77,person,397.50592041015625,507.52593994140625,459.39300537109375,635.423095703125,0.8224434852600098,428.449462890625,571.4745178222656,12.04,9.141814983401371,228.54537458503427,-73.91140945737334
302,77,person,408.5362548828125,509.7743835449219,469.302490234375,637.286865234375,0.811779797077179,438.91937255859375,573.5306243896484,12.08,10.6698914086255,266.7472852156375,38.20191063060321
303,77,person,415.7776184082031,513.3932495117188,475.35003662109375,639.1740112304688,0.7914220094680786,445.56382751464844,576.2836303710938,12.12,7.192205753238249,179.80514383095624,-86.94214138468124
304,77,person,426.3679504394531,514.938720703125,486.953857421875,642.3959350585938,0.7964953780174255,456.66090393066406,578.6673278808594,12.16,11.350203469583839,283.755086739596,103.94994290863974
305,77,person,429.2257385253906,515.0966796875,490.4497985839844,644.9412231445312,0.7439022660255432,459.8377685546875,580.0189514160156,12.2,3.452441892365439,86.31104730913599,-197.44403943046
306,77,person,436.39324951171875,515.518798828125,498.7185363769531,645.971435546875,0.7255704998970032,467.55589294433594,580.7451171875,12.24,7.752210060477048,193.8052515119262,107.49420420279021
307,77,person,441.1515808105469,514.6493530273438,504.2310791015625,645.4463500976562,0.766065776348114,472.6913299560547,580.0478515625,12.28,5.182556575005954,129.56391437514884,-64.24133713677736
308,77,person,448.9948425292969,514.7188110351562,510.9691467285156,644.95703125,0.7200078368186951,479.98199462890625,579.8379211425781,12.32,7.293686458381273,182.3421614595318,52.77824708438297
309,77,person,454.8637390136719,515.5988159179688,515.2926635742188,645.0057983398438,0.7398296594619751,485.0782012939453,580.3023071289062,12.36,5.117321244272877,127.93303110682193,-54.40913035270988
310,77,person,462.0062255859375,516.4241333007812,520.8198852539062,643.7752075195312,0.6994805932044983,491.4130554199219,580.0996704101562,12.4,6.33809422754096,158.452355688524,30.519324581702065
311,77,person,465.6683044433594,519.02685546875,522.6080322265625,643.9763793945312,0.503079354763031,494.13816833496094,581.5016174316406,12.44,3.0645873867066684,76.61468466766671,-81.83767102085729
312,77,person,469.533935546875,514.9824829101562,529.3309936523438,645.7473754882812,0.7020357847213745,499.4324645996094,580.3649291992188,12.48,5.414945343731252,135.37363359328128,58.758948925614575
313,77,person,474.38140869140625,531.0183715820312,528.8338012695312,646.936279296875,0.6587657332420349,501.60760498046875,588.9773254394531,12.52,8.882826390020705,222.07065975051762,86.69702615723634
314,77,person,475.7088928222656,528.2107543945312,532.8126220703125,647.3902587890625,0.6771565675735474,504.26075744628906,587.8005065917969,12.56,2.9024335663521033,72.56083915880258,-149.50982059171503
315,77,person,476.6107482910156,524.302490234375,535.7512817382812,646.2939453125,0.7543925642967224,506.18101501464844,585.2982177734375,12.6,3.1541779371696546,78.85444842924136,6.293609270438779
316,77,person,481.8282470703125,521.234619140625,542.2542114257812,645.0076293945312,0.7540343403816223,512.0412292480469,583.1211242675781,12.64,6.251547567969126,156.28868919922814,77.43424076998679
237,78,person,585.9693603515625,510.8551940917969,623.5687866210938,631.1702880859375,0.6847943663597107,604.7690734863281,571.0127410888672,9.48,0.0,0.0,0.0
238,78,person,588.0695190429688,512.8807373046875,626.1072387695312,634.740234375,0.6742575168609619,607.08837890625,573.8104858398438,9.52,3.634082184334291,90.85205460835728,90.85205460835728
239,78,person,589.6400146484375,514.1539306640625,627.904052734375,636.9380493164062,0.683129072189331,608.7720336914062,575.5459899902344,9.56,2.4179884390961472,60.44971097740368,-30.402343630953595
240,78,person,591.085693359375,514.8385009765625,629.6368408203125,638.9561767578125,0.6786742806434631,610.3612670898438,576.8973388671875,9.6,2.086098411377488,52.1524602844372,-8.297250692966486
241,78,person,592.0308227539062,516.0115966796875,629.9602661132812,638.5900268554688,0.6811521053314209,610.9955444335938,577.3008117675781,9.64,0.7517300912855484,18.79325228213871,-33.35920800229849
242,78,person,592.8643188476562,516.9957275390625,630.3524169921875,638.4129028320312,0.6806966662406921,611.6083679199219,577.7043151855469,9.68,0.733735397611306,18.34338494028265,-0.44986734185605926
243,78,person,593.5619506835938,517.9807739257812,630.175537109375,636.7749633789062,0.6939120292663574,611.8687438964844,577.3778686523438,9.72,0.4175679444248739,10.439198610621848,-7.904186329660803
244,78,person,593.892578125,518.4602661132812,630.3433227539062,637.0419311523438,0.6855425238609314,612.1179504394531,577.7510986328125,9.76,0.4487811486450149,11.219528716125373,0.7803301055035252
245,78,person,594.3436889648438,519.4623413085938,630.464599609375,637.0609741210938,0.6855483651161194,612.4041442871094,578.2616577148438,9.8,0.5853011999653525,14.632529999133812,3.4130012830084393
246,78,person,596.1888427734375,520.3280029296875,631.7734985351562,636.2903442382812,0.7218315005302429,613.9811706542969,578.3091735839844,9.84,1.577742032343942,39.44355080859855,24.81102080946474
247,78,person,597.6954345703125,521.175048828125,632.8763427734375,635.9401245117188,0.7376385927200317,615.285888671875,578.5575866699219,9.88,1.3281559270876233,33.20389817719058,-6.239652631407971
248,78,person,599.4866943359375,521.2350463867188,634.7871704101562,635.259765625,0.751202404499054,617.1369323730469,578.2474060058594,9.92,1.8768523724593598,46.921309311483995,13.717411134293414
249,78,person,600.7259521484375,520.6696166992188,636.6221313476562,635.3780517578125,0.7472506165504456,618.6740417480469,578.0238342285156,9.96,1.5532834803530018,38.83208700882504,-8.089222302658953
250,78,person,602.635986328125,520.1827392578125,639.4937133789062,635.6381225585938,0.7356084585189819,621.0648498535156,577.9104309082031,10.0,2.393496127056188,59.8374031764047,21.005316167579657
251,78,person,603.8482666015625,519.7440185546875,641.7427978515625,636.2931518554688,0.7669160962104797,622.7955322265625,578.0185852050781,10.04,1.734058484684899,43.35146211712247,-16.485941059282226
252,78,person,605.9503173828125,519.4232788085938,645.1605834960938,638.07421875,0.7500775456428528,625.5554504394531,578.7487487792969,10.08,2.8548708179112556,71.37177044778139,28.020308330658914
253,78,person,607.1453857421875,519.4367065429688,647.58837890625,639.3134765625,0.7492544651031494,627.3668823242188,579.3750915527344,10.12,1.916661353234557,47.916533830863926,-23.45523661691746
254,78,person,608.1171264648438,519.32470703125,649.2467651367188,639.12841796875,0.7539417743682861,628.6819458007812,579.2265625,10.16,1.3234246585638412,33.08561646409603,-14.830917366767899
255,78,person,608.9525146484375,519.3800048828125,650.7417602539062,639.1959228515625,0.7422899007797241,629.8471374511719,579.2879638671875,10.2,1.1668083433162975,29.170208582907435,-3.9154078811885924
256,78,person,609.5066528320312,519.4216918945312,652.0899047851562,640.1107788085938,0.7022597789764404,630.7982788085938,579.7662353515625,10.24,1.0646189433617048,26.615473584042622,-2.554734998864813
257,78,person,609.8858032226562,520.6204223632812,652.6484985351562,640.3068237304688,0.7051879167556763,631.2671508789062,580.463623046875,10.28,0.8403514835426962,21.008787088567406,-5.606686495475216
258,78,person,611.4739379882812,522.3777465820312,653.5817260742188,638.77197265625,0.684433102607727,632.52783203125,580.5748596191406,10.32,1.265579133394736,31.6394783348684,10.630691246300994
259,78,person,612.3676147460938,523.10400390625,654.5131225585938,638.4098510742188,0.6906465888023376,633.4403686523438,580.7569274902344,10.36,0.9305223234946105,23.263058087365263,-8.376420247503138
260,78,person,615.79833984375,523.0018310546875,657.2793579101562,636.7626342773438,0.7264084219932556,636.5388488769531,579.8822326660156,10.4,3.21957617363069,80.48940434076725,57.226346253401985
261,78,person,617.9073486328125,522.20361328125,659.236083984375,635.677001953125,0.7351935505867004,638.5717163085938,578.9403076171875,10.44,2.240484945772905,56.01212364432262,-24.47728069644463
262,78,person,619.3560180664062,522.3505859375,660.32666015625,635.8923950195312,0.7278278470039368,639.8413391113281,579.1214904785156,10.48,1.2824855907424988,32.06213976856247,-23.949983875760154
263,78,person,620.6131591796875,522.343017578125,661.2610473632812,635.88623046875,0.7416157722473145,640.9371032714844,579.1146240234375,10.52,1.095785673792221,27.394641844805523,-4.667497923756944
264,78,person,620.8804321289062,522.3732299804688,661.5632934570312,637.4759521484375,0.7160671949386597,641.2218627929688,579.9245910644531,10.56,0.8585654270977939,21.464135677444848,-5.930506167360676
265,78,person,621.017822265625,522.4121704101562,661.4637451171875,638.0797729492188,0.717263400554657,641.2407836914062,580.2459716796875,10.6,0.3219371060410831,8.048427651027078,-13.41570802641777
266,78,person,620.8598022460938,522.2958374023438,660.8251342773438,637.6121826171875,0.7109070420265198,640.8424682617188,579.9540100097656,10.64,0.49385908742343465,12.346477185585867,4.298049534558789
267,78,person,620.2796020507812,521.6434936523438,659.8219604492188,636.095947265625,0.7168716192245483,640.05078125,578.8697204589844,10.68,1.3425543394803687,33.56385848700922,21.21738130142335
268,78,person,619.7760009765625,521.2348022460938,659.2554321289062,635.726318359375,0.6815392971038818,639.5157165527344,578.4805603027344,10.72,0.6616191181280052,16.54047795320013,-17.02338053380909
269,78,person,619.7785034179688,520.7473754882812,659.3140869140625,635.9823608398438,0.6865557432174683,639.5462951660156,578.3648681640625,10.76,0.11966504310230533,2.9916260775576333,-13.548851875642498
270,78,person,619.324951171875,520.57275390625,658.4288940429688,634.8756103515625,0.6962462067604065,638.8769226074219,577.7241821289062,10.8,0.926573374235726,23.16433435589315,20.172708278335516
271,78,person,619.0022583007812,520.259521484375,658.2446899414062,635.2391357421875,0.6914312839508057,638.6234741210938,577.7493286132812,10.84,0.25469291489642953,6.367322872410738,-16.79701148348241
272,78,person,619.0499267578125,520.4085693359375,657.87451171875,634.1881103515625,0.6906389594078064,638.4622192382812,577.29833984375,10.88,0.47895094474714633,11.973773618678658,5.60645074626792
273,78,person,618.4419555664062,520.6112670898438,657.0498657226562,634.0963134765625,0.7094187140464783,637.7459106445312,577.3537902832031,10.92,0.7184516356134539,17.961290890336347,5.987517271657689
274,78,person,617.9487915039062,520.5093383789062,656.2051391601562,633.4911499023438,0.7134366631507874,637.0769653320312,577.000244140625,10.96,0.7566258692693467,18.915646731733666,0.9543558413973194
275,78,person,617.7591552734375,520.5844116210938,656.1180419921875,634.2305297851562,0.6964718103408813,636.9385986328125,577.407470703125,11.0,0.4300916375125869,10.752290937814672,-8.163355793918994
276,78,person,617.5994873046875,520.4111938476562,655.2569580078125,632.0436401367188,0.6761571168899536,636.42822265625,576.2274169921875,11.04,1.2856945197633418,32.14236299408355,21.390072056268878
277,78,person,617.420166015625,519.7943115234375,654.8963623046875,631.2745971679688,0.668281614780426,636.1582641601562,575.5344543457031,11.08,0.7436900019738252,18.59225004934563,-13.550112944737918
278,78,person,616.6838989257812,517.01025390625,654.4321899414062,629.5570678710938,0.6961014270782471,635.5580444335938,573.2836608886719,11.12,2.3294494856874333,58.23623714218583,39.6439870928402
279,78,person,616.8267822265625,516.3313598632812,654.2741088867188,628.5708618164062,0.7033417820930481,635.5504455566406,572.4511108398438,11.16,0.8325847264601135,20.81461816150284,-37.42161898068299
280,78,person,616.4547729492188,515.4320678710938,653.8036499023438,627.5921020507812,0.7069925665855408,635.1292114257812,571.5120849609375,11.2,1.0291782130692955,25.729455326732385,4.914837165229546
281,78,person,615.8928833007812,515.6451416015625,653.2840576171875,627.5744018554688,0.6996743083000183,634.5884704589844,571.6097717285156,11.24,0.5494938559549886,13.737346398874713,-11.992108927857672
282,78,person,615.6434936523438,515.3054809570312,652.2268676757812,624.2492065429688,0.6617600321769714,633.9351806640625,569.77734375,11.28,1.9453996639754838,48.63499159938709,34.89764520051238
283,78,person,615.3231811523438,515.6619262695312,652.1174926757812,624.929931640625,0.6706896424293518,633.7203369140625,570.2959289550781,11.32,0.561327401647188,14.0331850411797,-34.60180655820739
284,78,person,614.6494140625,515.2734985351562,651.7662353515625,624.3413696289062,0.6740989685058594,633.2078247070312,569.8074340820312,11.36,0.708022600874524,17.7005650218631,3.6673799806833998
285,78,person,613.6030883789062,512.9213256835938,651.38330078125,623.1260986328125,0.6904884576797485,632.4931945800781,568.0237121582031,11.4,1.921551487703139,48.038787192578475,30.338222170715376
286,78,person,614.302001953125,509.96185302734375,652.0559692382812,619.0709228515625,0.7068067789077759,633.1789855957031,564.5163879394531,11.44,3.5737420853416753,89.34355213354188,41.3047649409634
287,78,person,615.223388671875,508.95928955078125,652.8842163085938,616.5157470703125,0.7180855870246887,634.0538024902344,562.7375183105469,11.48,1.9823424920034276,49.55856230008569,-39.78498983345619
288,78,person,614.9979248046875,508.5061950683594,653.1253051757812,615.5452880859375,0.7321943640708923,634.0616149902344,562.0257415771484,11.52,0.7118196073188771,17.795490182971925,-31.763072117113765
289,78,person,614.2263793945312,508.4707946777344,653.1043090820312,615.4066162109375,0.7551292181015015,633.6653442382812,561.9387054443359,11.56,0.4057164000486673,10.142910001216682,-7.652580181755242
290,78,person,612.5213623046875,507.88287353515625,653.4712524414062,617.1459350585938,0.695330023765564,632.9963073730469,562.514404296875,11.6,0.8826321407344242,22.065803518360603,11.92289351714392
291,78,person,609.6448364257812,506.0918884277344,651.660888671875,614.8060302734375,0.7858004570007324,630.6528625488281,560.4489593505859,11.64,3.1237471841217683,78.09367960304421,56.027876084683605
292,78,person,605.1953125,504.7258605957031,646.310791015625,607.2789306640625,0.7759115695953369,625.7530517578125,556.0023956298828,11.68,6.616651321478742,165.41628303696857,87.32260343392436
293,78,person,601.2630615234375,502.2768249511719,645.229736328125,608.1080932617188,0.7699363827705383,623.2463989257812,555.1924591064453,11.72,2.6342561743931263,65.85640435982816,-99.5598786771404
294,78,person,595.4788818359375,500.1673889160156,640.121826171875,604.3973388671875,0.7016063332557678,617.8003540039062,552.2823638916016,11.76,6.174792259706958,154.36980649267394,88.51340213284578
295,78,person,592.4771118164062,499.6314697265625,635.5496215820312,597.9874267578125,0.7020023465156555,614.0133666992188,548.8094482421875,11.8,5.138328128273767,128.4582032068442,-25.911603285829756
296,78,person,591.9020385742188,498.8997497558594,637.6764526367188,601.5005493164062,0.7359360456466675,614.7892456054688,550.2001495361328,11.84,1.592494322170369,39.81235805425922,-88.64584515258497
297,78,person,592.291259765625,498.38372802734375,639.6695556640625,602.3721313476562,0.6903678178787231,615.9804077148438,550.3779296875,11.88,1.204355824925026,30.108895623125647,-9.703462431133573
298,78,person,599.1652221679688,496.65460205078125,648.0524291992188,601.5399780273438,0.6480205655097961,623.6088256835938,549.0972900390625,11.92,7.735166359885093,193.37915899712732,163.27026337400167
299,78,person,601.7200927734375,495.18389892578125,650.7904663085938,597.7758178710938,0.6487042903900146,626.2552795410156,546.4798583984375,11.96,3.722185703697224,93.0546425924306,-100.32451640469672
300,78,person,601.3168334960938,494.6706237792969,648.6336669921875,591.9320678710938,0.6529889106750488,624.9752502441406,543.3013458251953,12.0,3.4265751384023346,85.66437846005837,-7.390264132372224
301,78,person,597.6624145507812,492.2372741699219,646.1639404296875,591.94384765625,0.6326678991317749,621.9131774902344,542.0905609130859,12.04,3.2927632246498857,82.31908061624715,-3.345297843811224
302,78,person,593.0615844726562,488.1601867675781,645.5888061523438,596.5855102539062,0.6731364130973816,619.3251953125,542.3728485107422,12.08,2.6033321032978667,65.08330258244666,-17.235778033800486
303,78,person,591.0772094726562,487.5235290527344,644.1192016601562,597.0569458007812,0.6875381469726562,617.5982055664062,542.2902374267578,12.12,1.7289644803494457,43.22411200873614,-21.85919057371052
304,78,person,587.9738159179688,488.77117919921875,636.8103637695312,587.3862915039062,0.6540431976318359,612.39208984375,538.0787353515625,12.16,6.696296786064894,167.40741965162235,124.1833076428862
305,78,person,580.3640747070312,488.2479553222656,629.075439453125,586.7655029296875,0.7391302585601807,604.7197570800781,537.5067291259766,12.2,7.6936260084970325,192.3406502124258,24.93323056080345
306,78,person,574.2867431640625,486.1682434082031,624.2742309570312,587.3743896484375,0.7272637486457825,599.2804870605469,536.7713165283203,12.24,5.488760336739344,137.2190084184836,-55.12164179394219
307,78,person,568.4008178710938,485.0599060058594,618.4716186523438,585.4628295898438,0.6876316070556641,593.4362182617188,535.2613677978516,12.28,6.036176187090643,150.90440467726606,13.685396258782447
308,78,person,553.64599609375,483.56390380859375,609.7742919921875,595.563232421875,0.5853492617607117,581.7101440429688,539.5635681152344,12.32,12.490386069074175,312.2596517268544,161.35524704958831
309,78,person,539.8641967773438,483.3216552734375,591.8135986328125,588.1219482421875,0.6709709167480469,565.8388977050781,535.7218017578125,12.36,16.32959365884605,408.2398414711513,95.98018974429692
310,78,person,523.6721801757812,484.55816650390625,574.456298828125,586.1715698242188,0.692895233631134,549.0642395019531,535.3648681640625,12.4,16.778455215603614,419.46138039009037,11.221538918939075
311,78,person,511.0630187988281,485.5479736328125,559.7433471679688,581.6600341796875,0.6815539598464966,535.4031829833984,533.60400390625,12.44,13.774073766957512,344.3518441739378,-75.10953621615255
237,79,person,688.3976440429688,483.7625427246094,720.3964233398438,579.2551879882812,0.6523566246032715,704.3970336914062,531.5088653564453,9.48,0.0,0.0,0.0
238,79,person,687.9395751953125,485.2529602050781,719.7867431640625,580.2604370117188,0.6382066011428833,703.8631591796875,532.7566986083984,9.52,1.3572434634003012,33.93108658500753,33.93108658500753
239,79,person,687.693603515625,485.9854431152344,719.4484252929688,580.6193237304688,0.6553861498832703,703.5710144042969,533.3023834228516,9.56,0.618967274185623,15.474181854640575,-18.45690473036695
240,79,person,687.1021728515625,485.5362854003906,719.0830688476562,580.6691284179688,0.6689202189445496,703.0926208496094,533.1027069091797,9.6,0.5183928078963833,12.959820197409583,-2.5143616572309924
241,79,person,686.5342407226562,485.53118896484375,718.6038208007812,580.6940307617188,0.6717260479927063,702.5690307617188,533.1126098632812,9.64,0.5236837295899597,13.092093239748992,0.13227304233940984
242,79,person,684.6447143554688,484.3138427734375,717.1190795898438,580.4570922851562,0.6741614937782288,700.8818969726562,532.3854675292969,9.68,1.8371598722127132,45.92899680531783,32.83690356556884
243,79,person,683.7957763671875,484.6884460449219,716.203369140625,580.4581298828125,0.6657624244689941,699.9995727539062,532.5732879638672,9.72,0.9020934223432621,22.55233555858155,-23.37666124673628
244,79,person,683.1555786132812,485.66864013671875,715.531494140625,581.1737670898438,0.6622487306594849,699.3435363769531,533.4212036132812,9.76,1.0720749397346503,26.80187349336626,4.249537934784708
245,79,person,682.631103515625,484.70977783203125,715.5388793945312,581.6897583007812,0.6742351055145264,699.0849914550781,533.1997680664062,9.8,0.3404103083738508,8.51025770934627,-18.29161578401999
246,79,person,682.0797729492188,483.3303527832031,715.472900390625,581.5855102539062,0.6682218909263611,698.7763366699219,532.4579315185547,9.84,0.80348568134608,20.087142033652,11.57688432430573
