frame,id,class,x1,y1,x2,y2,confidence
477,182,person,5.604264259338379,389.5956726074219,51.874507904052734,487.78924560546875,0.7790325284004211
477,189,person,1073.4315185546875,237.82171630859375,1101.19677734375,304.9223327636719,0.5388451218605042
477,179,person,565.9662475585938,300.0968933105469,618.3527221679688,390.10009765625,0.6725610494613647
477,192,person,620.7816162109375,680.71484375,666.7783203125,720.0,0.590116560459137
477,202,person,786.5822143554688,284.75640869140625,814.6746215820312,364.82110595703125,0.7143707275390625
477,205,person,1171.6888427734375,290.26263427734375,1203.973876953125,365.5620422363281,0.6508310437202454
477,207,person,425.0429992675781,224.36306762695312,453.02947998046875,283.015625,0.6138959527015686
477,208,person,498.25677490234375,213.10174560546875,528.6055297851562,276.3740539550781,0.5573098063468933
477,176,person,289.2975158691406,243.44656372070312,318.83905029296875,313.98565673828125,0.632919430732727
478,174,person,356.80181884765625,299.7557373046875,395.3148193359375,384.0725402832031,0.6014952659606934
478,175,person,488.4418029785156,441.9127502441406,538.9098510742188,536.1421508789062,0.6232855319976807
478,182,person,0.8331626653671265,391.5509338378906,45.692161560058594,488.6897888183594,0.6776033639907837
478,189,person,1055.4566650390625,239.61441040039062,1082.2960205078125,303.20416259765625,0.6402438879013062
478,179,person,554.3582153320312,302.2811279296875,607.983642578125,393.6966247558594,0.661465048789978
478,192,person,605.4490356445312,681.2932739257812,650.5206909179688,720.0,0.5799236297607422
478,202,person,766.770263671875,282.0470886230469,795.8742065429688,364.2829895019531,0.6952162981033325
478,176,person,273.7249450683594,245.3651885986328,304.1754455566406,315.21832275390625,0.7204276323318481
478,177,person,830.4453125,387.1285400390625,877.2073364257812,484.5549621582031,0.6860158443450928
479,174,person,344.8705749511719,299.51739501953125,384.60198974609375,387.13128662109375,0.6785485744476318
479,175,person,495.6011657714844,442.95751953125,545.9307250976562,536.1192626953125,0.6601990461349487
479,189,person,1038.9033203125,239.76673889160156,1066.4674072265625,302.9956359863281,0.6391215920448303
479,192,person,590.9963989257812,680.783935546875,635.9935302734375,720.0,0.5202599167823792
479,202,person,751.6886596679688,282.3234558105469,781.0648803710938,364.220947265625,0.6678234338760376
479,176,person,258.7172546386719,245.70252990722656,290.6732177734375,315.8351745605469,0.7037972807884216
479,212,person,464.5711364746094,444.1102600097656,540.3534545898438,539.8528442382812,0.7034120559692383
479,177,person,822.0286254882812,403.254150390625,863.4422607421875,486.27960205078125,0.7068883180618286
480,212,person,466.9944152832031,446.7998046875,538.0408325195312,537.36962890625,0.6110716462135315
480,177,person,803.6563720703125,406.7739562988281,844.420166015625,484.62554931640625,0.595199704170227
481,212,person,459.5320739746094,446.3585510253906,529.1602783203125,536.2560424804688,0.7323309779167175
481,220,person,289.1136474609375,306.2201843261719,337.9740295410156,390.68658447265625,0.6964380145072937
482,212,person,439.5869140625,444.4651794433594,504.2373352050781,528.3822631835938,0.7185027003288269
483,212,person,419.0187072753906,443.0356750488281,482.73919677734375,525.7763061523438,0.7269408702850342
484,212,person,389.09185791015625,442.661376953125,455.2185363769531,528.3745727539062,0.6059457659721375
484,179,person,544.7705078125,288.93841552734375,590.9508056640625,367.7276916503906,0.506709098815918
485,212,person,362.28228759765625,443.8056640625,430.62188720703125,532.3192138671875,0.5865613222122192
485,174,person,332.5116882324219,317.85650634765625,369.7323303222656,395.9325866699219,0.6145703196525574
486,212,person,329.7243957519531,446.7560729980469,392.6974792480469,530.4520263671875,0.6005980372428894
487,212,person,303.5320739746094,446.4178466796875,363.5376281738281,528.4638061523438,0.5344949960708618
488,173,person,565.8807983398438,326.115966796875,601.7225952148438,399.5438232421875,0.5069780945777893
495,289,person,243.21630859375,417.60931396484375,306.9584655761719,498.52899169921875,0.7483681440353394
495,293,person,12.146023750305176,451.17425537109375,91.89592742919922,545.6680908203125,0.6009470224380493
496,220,person,262.8453369140625,296.01348876953125,323.0841979980469,399.9059143066406,0.5503720045089722
497,302,person,176.62030029296875,422.280517578125,243.94735717773438,500.1829528808594,0.70423424243927
497,220,person,244.8944091796875,295.4452209472656,306.3634338378906,400.8823547363281,0.6434019804000854
497,201,person,1203.1627197265625,321.06231689453125,1230.384033203125,388.4123229980469,0.5568040609359741
497,177,person,737.4076538085938,419.1983337402344,775.597412109375,493.92352294921875,0.6019352078437805
499,310,person,1136.2362060546875,318.7693176269531,1179.8121337890625,393.2266845703125,0.8296520113945007
501,319,person,1076.659423828125,319.2279357910156,1132.6280517578125,395.5666809082031,0.8045280575752258
501,320,person,78.26819610595703,421.1245422363281,143.01803588867188,505.3732604980469,0.7269335985183716
502,319,person,1058.9105224609375,318.0563049316406,1113.5888671875,392.7353820800781,0.7426886558532715
502,320,person,58.36065673828125,425.7400207519531,120.29627227783203,506.44342041015625,0.6290460824966431
502,173,person,550.9237670898438,337.03497314453125,585.0655517578125,409.7269287109375,0.5173160433769226
503,319,person,1045.8839111328125,318.63165283203125,1101.3956298828125,395.0245056152344,0.7578380703926086
503,320,person,42.1892204284668,428.857421875,107.578857421875,514.9169311523438,0.7009252905845642
503,335,person,124.20602416992188,331.9759216308594,169.0987548828125,405.4805908203125,0.6240418553352356
503,173,person,542.3133544921875,337.3876647949219,574.9307250976562,408.74090576171875,0.6358560919761658
504,319,person,1022.4049682617188,318.5318908691406,1079.1063232421875,396.96893310546875,0.6480041146278381
504,320,person,22.041770935058594,431.49072265625,87.62604522705078,518.0427856445312,0.786622166633606
505,319,person,1006.0933227539062,318.1664123535156,1061.6982421875,395.02947998046875,0.6182188987731934
505,320,person,6.600892543792725,431.9375915527344,72.87271881103516,519.4881591796875,0.8459264039993286
505,342,person,520.4036865234375,415.76043701171875,569.8699951171875,515.638916015625,0.7696791291236877
506,319,person,987.5316162109375,318.4700927734375,1042.3941650390625,394.2882995605469,0.5330684781074524
506,320,person,0.0,435.619140625,57.55941390991211,517.5619506835938,0.7717985510826111
507,319,person,978.3212280273438,318.4289855957031,1029.255615234375,389.8020935058594,0.7270499467849731
507,320,person,0.0,440.01300048828125,46.04069137573242,517.7860107421875,0.6683411598205566
508,319,person,965.3507690429688,316.85455322265625,1013.7697143554688,386.0038146972656,0.7246711850166321
509,319,person,956.736328125,315.558837890625,1005.7571411132812,386.84771728515625,0.7659286260604858
509,359,person,45.89460372924805,340.4695739746094,75.80120086669922,410.4374084472656,0.6540189385414124
509,360,person,412.4815368652344,340.7648620605469,443.4676513671875,418.5409240722656,0.7380481362342834
509,361,person,449.6734313964844,426.4014892578125,483.1056823730469,521.2493896484375,0.7466274499893188
509,362,person,1083.939697265625,242.8798828125,1119.033447265625,303.38287353515625,0.5890644192695618
510,319,person,942.0230102539062,316.1460266113281,991.6796875,387.9530334472656,0.6523960828781128
510,359,person,27.950029373168945,339.8326416015625,60.275115966796875,414.4690856933594,0.7305777072906494
510,362,person,1070.6041259765625,243.07638549804688,1106.125244140625,304.4681091308594,0.6343607902526855
511,319,person,932.0250244140625,316.5721130371094,983.7462768554688,391.02587890625,0.757541835308075
511,359,person,21.181917190551758,339.6601257324219,55.33734130859375,417.7229309082031,0.6457719802856445
511,362,person,1062.03125,242.6239013671875,1098.3629150390625,305.9117736816406,0.6048662066459656
511,366,person,406.1815185546875,428.2992248535156,457.8993835449219,526.691650390625,0.7236072421073914
511,367,person,364.9875183105469,339.54901123046875,411.5754089355469,427.9329833984375,0.7537845969200134
512,319,person,928.5614624023438,318.6802673339844,979.5521240234375,393.73211669921875,0.6940310001373291
512,359,person,8.809155464172363,342.064208984375,43.224430084228516,420.4715576171875,0.6591404676437378
512,362,person,1053.1829833984375,246.17330932617188,1085.940185546875,303.340576171875,0.568216860294342
512,366,person,387.398681640625,432.8916015625,438.6996154785156,530.6617431640625,0.7923683524131775
512,367,person,350.9747619628906,343.7019958496094,394.0257568359375,425.6430969238281,0.7094163298606873
513,319,person,923.7598876953125,319.8618469238281,975.336669921875,396.90167236328125,0.6062941551208496
513,359,person,1.5089629888534546,344.93115234375,34.352073669433594,420.3473815917969,0.6242712140083313
513,362,person,1047.315185546875,248.1177215576172,1079.9715576171875,305.21636962890625,0.596023440361023
513,366,person,373.65069580078125,436.61651611328125,423.49365234375,531.90869140625,0.735354483127594
513,367,person,339.970703125,348.9726257324219,381.2177734375,428.0145263671875,0.6694732904434204
514,319,person,916.0848388671875,317.66259765625,967.5690307617188,394.6920166015625,0.517799437046051
514,359,person,0.0,344.4065856933594,27.313812255859375,415.4056701660156,0.5090929865837097
514,366,person,359.0685729980469,437.4921875,409.0013122558594,534.2305908203125,0.6913977265357971
514,367,person,323.215576171875,352.31549072265625,364.3193054199219,431.7904052734375,0.8190520405769348
514,372,person,932.2412109375,318.02862548828125,968.9581909179688,386.1700744628906,0.609751284122467
515,319,person,911.1487426757812,316.7350158691406,960.9608764648438,390.5793762207031,0.6939888000488281
515,366,person,345.8294372558594,436.5691833496094,397.66461181640625,537.9899291992188,0.7223880290985107
515,367,person,305.8492431640625,350.9969177246094,349.6513977050781,435.6749267578125,0.7188044786453247
515,372,person,928.4503784179688,316.5401916503906,964.8486938476562,384.196533203125,0.612766683101654
516,366,person,329.3277282714844,437.3700866699219,381.1435241699219,538.6841430664062,0.7733479142189026
516,367,person,288.9524230957031,350.94921875,331.9161071777344,433.138916015625,0.7397004961967468
516,372,person,920.7301025390625,318.0506286621094,960.2191162109375,391.6346740722656,0.7941096425056458
517,366,person,318.3173828125,437.7442626953125,370.1087646484375,539.0558471679688,0.7781333923339844
517,367,person,280.5052490234375,351.4971618652344,322.68572998046875,432.6220397949219,0.7615319490432739
517,372,person,918.2046508789062,317.8949890136719,958.0531005859375,392.6577453613281,0.7930276393890381
517,376,person,631.3585815429688,243.94100952148438,669.2424926757812,296.3232116699219,0.7666488885879517
518,366,person,301.6720275878906,441.718994140625,353.1670837402344,543.4182739257812,0.6697771549224854
518,367,person,268.1907653808594,353.7955322265625,308.42230224609375,432.2016296386719,0.7216298580169678
518,372,person,906.8894653320312,315.32159423828125,949.8973388671875,394.7969970703125,0.8613354563713074
518,376,person,622.2529296875,244.93978881835938,660.7330322265625,298.53680419921875,0.5678091645240784
519,366,person,293.2760009765625,442.1050720214844,343.7066345214844,543.631591796875,0.7134364247322083
519,367,person,258.52569580078125,354.2328796386719,299.912841796875,436.0655212402344,0.8000442385673523
519,372,person,904.8897705078125,312.88885498046875,949.2454223632812,393.70501708984375,0.60787034034729
519,376,person,615.4357299804688,244.6981964111328,652.8955688476562,297.6235656738281,0.6567530035972595
519,362,person,996.9964599609375,234.2619171142578,1036.33740234375,304.4222717285156,0.5016908049583435
520,366,person,283.0929260253906,444.09820556640625,333.32464599609375,546.565673828125,0.6054067611694336
520,367,person,244.1469268798828,352.76800537109375,287.3323059082031,439.74188232421875,0.6544970273971558
520,372,person,904.2111206054688,313.40411376953125,948.2491455078125,391.9112243652344,0.7661948204040527
520,376,person,603.020263671875,242.4829559326172,643.73095703125,300.35003662109375,0.5753355622291565
520,378,person,970.1688842773438,236.2188720703125,1029.48828125,308.7033996582031,0.5494266152381897
520,362,person,992.4163818359375,237.32220458984375,1031.261474609375,307.14910888671875,0.5601025223731995
521,366,person,274.910888671875,445.20367431640625,324.760498046875,547.71337890625,0.7163758873939514
521,367,person,235.7578582763672,351.4984130859375,278.8331298828125,439.0054931640625,0.7159028649330139
521,372,person,905.6712036132812,314.96087646484375,949.09326171875,391.9684143066406,0.7446342706680298
521,378,person,973.3446655273438,235.9842071533203,1031.081298828125,306.4494934082031,0.5019261240959167
521,362,person,976.9142456054688,236.14866638183594,1014.2274169921875,303.9704284667969,0.5462825894355774
522,366,person,264.45623779296875,446.9906005859375,314.530029296875,549.1082763671875,0.7556127905845642
522,367,person,226.3557891845703,352.46636962890625,269.1642761230469,438.90875244140625,0.6773035526275635
522,372,person,912.2352905273438,313.9031677246094,956.049560546875,392.5259094238281,0.7735698223114014
522,376,person,586.1544799804688,243.14230346679688,625.5902099609375,299.364013671875,0.6959697604179382
523,366,person,258.4782409667969,448.5629577636719,308.40069580078125,549.3217163085938,0.6887913346290588
523,367,person,222.767822265625,352.4820861816406,264.4677429199219,438.2461853027344,0.6355797648429871
523,372,person,912.6232299804688,310.5418701171875,959.486328125,394.73895263671875,0.7767115831375122
523,376,person,584.669921875,245.3787841796875,624.1116333007812,302.6546630859375,0.689439058303833
524,366,person,251.38980102539062,451.6549987792969,301.7240905761719,554.4149169921875,0.7463200688362122
524,367,person,219.08128356933594,354.3395080566406,259.582763671875,439.4888916015625,0.6712844371795654
524,372,person,915.8967895507812,309.58343505859375,962.086669921875,390.62567138671875,0.7451527714729309
524,376,person,582.0900268554688,246.32489013671875,621.2114868164062,304.550537109375,0.6877148151397705
525,366,person,248.43441772460938,454.3636474609375,297.6333312988281,556.7774047851562,0.7040645480155945
525,367,person,217.3766326904297,357.39459228515625,256.3419494628906,439.9374694824219,0.6389554738998413
525,372,person,922.1318969726562,310.43780517578125,968.5946044921875,389.4373474121094,0.7772553563117981
525,376,person,581.7135620117188,247.959228515625,619.6736450195312,305.52874755859375,0.6649720668792725
526,366,person,244.47833251953125,454.7723083496094,293.2041015625,558.3060913085938,0.6758762001991272
526,367,person,208.4645538330078,357.5229187011719,250.12071228027344,444.69384765625,0.8014823794364929
526,372,person,926.5882568359375,312.40350341796875,974.1404418945312,394.2547607421875,0.6965129971504211
526,376,person,579.31396484375,249.17843627929688,616.2626953125,305.6004333496094,0.6376253366470337
527,366,person,240.52044677734375,453.7644958496094,289.1899719238281,558.1571044921875,0.6613162159919739
527,367,person,202.71774291992188,357.21673583984375,245.28195190429688,444.6132507324219,0.7581791877746582
527,372,person,930.2327270507812,311.813720703125,976.894287109375,393.8388366699219,0.6400256752967834
527,376,person,575.534912109375,250.00238037109375,612.5657958984375,305.9554443359375,0.6991760730743408
528,366,person,235.96998596191406,452.9616394042969,285.4911193847656,558.7958374023438,0.6663227081298828
528,367,person,198.21742248535156,356.8357238769531,241.34706115722656,444.94921875,0.706992506980896
528,372,person,934.7373657226562,309.5871276855469,983.0497436523438,395.32073974609375,0.721638560295105
528,376,person,574.0792846679688,250.7397003173828,610.2883911132812,306.362060546875,0.7776387333869934
529,366,person,232.06494140625,454.349609375,282.0209045410156,562.0028076171875,0.7573323249816895
529,367,person,195.96469116210938,358.9859924316406,239.11264038085938,447.8636169433594,0.677915096282959
529,372,person,939.3005981445312,308.4032287597656,987.9581298828125,393.2337951660156,0.8152416944503784
529,376,person,573.3613891601562,252.03021240234375,608.8804321289062,307.9417419433594,0.674390435218811
530,366,person,230.9105224609375,456.3548278808594,279.3154602050781,563.431396484375,0.6733158826828003
530,367,person,196.2030792236328,358.3681945800781,239.1907196044922,447.8397521972656,0.6074585914611816
530,372,person,949.5423583984375,309.8518981933594,997.1249389648438,388.7792053222656,0.7019186019897461
530,376,person,572.6534423828125,252.46470642089844,607.1367797851562,307.9823913574219,0.6356572508811951
531,366,person,230.77308654785156,456.7301940917969,277.8652038574219,563.6015625,0.6644951701164246
531,367,person,195.09776306152344,356.98699951171875,238.0266876220703,446.6270751953125,0.6435896754264832
531,372,person,955.7722778320312,310.9251403808594,1004.350830078125,388.56982421875,0.8284640908241272
531,376,person,569.7285766601562,251.85488891601562,605.4403686523438,309.8590393066406,0.6476690173149109
532,366,person,224.4611053466797,459.5096130371094,271.1896667480469,565.3204956054688,0.7195606231689453
532,367,person,189.92657470703125,355.600830078125,232.95640563964844,444.15386962890625,0.7322502136230469
532,372,person,960.1067504882812,312.40179443359375,1009.5725708007812,391.94256591796875,0.7582613229751587
532,376,person,568.4189453125,251.7209930419922,603.255859375,308.727294921875,0.6481227874755859
533,366,person,219.47657775878906,459.0965576171875,267.60858154296875,566.290771484375,0.7415570616722107
533,367,person,188.00559997558594,355.47967529296875,230.90008544921875,443.26824951171875,0.7184520959854126
533,372,person,959.2435302734375,312.0645751953125,1009.2179565429688,394.3279724121094,0.6564836502075195
533,376,person,568.7324829101562,251.20721435546875,603.2610473632812,308.7083740234375,0.6626108884811401
534,366,person,213.19847106933594,460.3328857421875,261.8961181640625,566.1085205078125,0.7048082947731018
534,367,person,189.2127227783203,356.04986572265625,229.69412231445312,440.33477783203125,0.6978119611740112
534,372,person,963.5015869140625,311.89697265625,1012.1298217773438,390.83050537109375,0.773830771446228
534,376,person,569.3726806640625,252.2523651123047,603.1309204101562,309.94610595703125,0.659773588180542
535,366,person,208.08016967773438,463.2288513183594,256.51739501953125,566.9055786132812,0.616926908493042
535,367,person,191.49169921875,356.447265625,230.043212890625,438.060302734375,0.6678609848022461
535,372,person,967.6626586914062,313.0435791015625,1014.2507934570312,387.5567932128906,0.7777823805809021
535,376,person,567.2579345703125,252.49652099609375,600.7561645507812,309.90997314453125,0.7155589461326599
535,383,person,1024.3145751953125,273.1296081542969,1047.7681884765625,316.0710144042969,0.5048543214797974
536,366,person,209.6726837158203,464.1724853515625,256.5423583984375,566.7807006835938,0.7220220565795898
536,367,person,185.93511962890625,355.03167724609375,227.27955627441406,441.3505554199219,0.8093529343605042
536,372,person,967.6065673828125,314.2439880371094,1012.2267456054688,385.34197998046875,0.6553750038146973
536,376,person,566.946533203125,252.7757110595703,599.6009521484375,308.7857666015625,0.631419837474823
536,384,person,963.7752685546875,262.93023681640625,1015.6629638671875,383.0997619628906,0.6083365678787231
537,366,person,210.7499542236328,463.5557861328125,257.0033264160156,567.087158203125,0.737906277179718
537,367,person,184.49668884277344,354.1339111328125,226.53640747070312,440.2386169433594,0.7758684754371643
537,372,person,966.2703247070312,314.4451904296875,1010.9146728515625,385.6846923828125,0.5824633240699768
537,376,person,566.5064697265625,252.3275909423828,599.1229858398438,308.2963562011719,0.6660008430480957
537,384,person,963.06982421875,266.36767578125,1013.4252319335938,383.23651123046875,0.5420926213264465
538,366,person,205.0142059326172,462.21295166015625,253.45510864257812,570.5275268554688,0.7522165179252625
538,367,person,190.23321533203125,352.56365966796875,231.2195587158203,438.4512939453125,0.7466053366661072
538,372,person,963.4951171875,313.34869384765625,1008.9533081054688,386.9306945800781,0.6016045212745667
538,376,person,567.5716552734375,252.998291015625,600.6337280273438,310.989990234375,0.6886229515075684
539,366,person,203.5631103515625,460.6461181640625,252.97384643554688,570.0511474609375,0.71119225025177
539,367,person,191.82313537597656,351.9283752441406,232.05348205566406,436.98291015625,0.7094823718070984
539,372,person,960.3017578125,304.86236572265625,1008.5280151367188,385.0554504394531,0.6071106791496277
539,376,person,568.8152465820312,254.97059631347656,600.3143310546875,311.2998352050781,0.6627139449119568
539,384,person,960.4674072265625,272.3032531738281,1008.268310546875,383.91064453125,0.6501597762107849
540,366,person,202.58734130859375,466.7914733886719,248.85223388671875,567.7537841796875,0.5716342329978943
540,367,person,193.98597717285156,351.2558288574219,234.14920043945312,436.89617919921875,0.6536790132522583
540,376,person,570.3262329101562,254.9267120361328,600.74560546875,309.60308837890625,0.6593167781829834
540,384,person,959.8145751953125,271.96221923828125,1004.4559326171875,376.0606994628906,0.6724486947059631
541,366,person,204.65618896484375,469.0556335449219,248.4602508544922,565.9542846679688,0.5924009680747986
541,367,person,194.5755157470703,349.4341125488281,237.46951293945312,439.57391357421875,0.675931990146637
541,376,person,572.759033203125,254.65029907226562,601.9042358398438,308.1956481933594,0.6028775572776794
541,384,person,957.853759765625,272.1561584472656,1001.8838500976562,375.0413818359375,0.7314223647117615
541,385,person,0.16059142351150513,332.5067443847656,26.5935001373291,417.0259704589844,0.5736512541770935
542,366,person,206.26922607421875,469.0350036621094,248.85964965820312,565.7723388671875,0.6127840876579285
542,367,person,195.91722106933594,348.1670837402344,237.72853088378906,435.6224670410156,0.6509299874305725
542,376,person,576.4429321289062,254.65699768066406,605.2855834960938,308.8174133300781,0.6361270546913147
542,384,person,954.9385986328125,272.36541748046875,997.6802978515625,373.1999816894531,0.6415998935699463
543,366,person,206.8762664794922,468.57275390625,249.5869598388672,567.7214965820312,0.6220724582672119
543,367,person,197.5901641845703,347.3535461425781,240.71543884277344,437.2104797363281,0.5929437279701233
543,376,person,580.3956298828125,256.8542785644531,608.3638916015625,309.2396545410156,0.6182200312614441
544,366,person,205.0554962158203,465.5192565917969,249.82618713378906,569.0665283203125,0.6836923360824585
544,367,person,204.14578247070312,349.1758728027344,245.6029510498047,436.9093933105469,0.6027182340621948
544,376,person,584.7644653320312,256.3210754394531,614.0797119140625,310.4296875,0.7318084836006165
544,385,person,11.266931533813477,327.6513366699219,36.00340270996094,405.1203918457031,0.587090015411377
544,384,person,950.1036376953125,269.5105285644531,990.21923828125,364.55169677734375,0.5357285737991333
545,366,person,205.18626403808594,464.37115478515625,251.28054809570312,568.7867431640625,0.6878990530967712
545,367,person,210.58987426757812,350.6396484375,248.69476318359375,432.42144775390625,0.6437429785728455
545,376,person,588.4796142578125,257.2676086425781,618.0641479492188,310.77874755859375,0.6503121852874756
545,385,person,16.95918846130371,326.1347961425781,42.626041412353516,404.7425231933594,0.7061540484428406
546,366,person,202.90478515625,465.1113586425781,248.81509399414062,567.3920288085938,0.6769611835479736
546,367,person,214.6020965576172,349.32904052734375,253.86602783203125,433.7845458984375,0.7798569798469543
546,376,person,594.7820434570312,259.1571044921875,623.5161743164062,311.8732604980469,0.5748852491378784
546,385,person,23.494449615478516,326.66204833984375,49.39054870605469,404.5708923339844,0.6016793251037598
546,384,person,951.73779296875,273.1667175292969,991.4009399414062,363.5636291503906,0.5302998423576355
547,366,person,209.64913940429688,466.0318603515625,250.70892333984375,559.5806274414062,0.562387228012085
547,367,person,215.06204223632812,345.9849853515625,256.65582275390625,434.9179382324219,0.7630576491355896
547,376,person,600.1669311523438,260.2693786621094,628.1876220703125,312.6189880371094,0.5306851267814636
547,385,person,27.24497413635254,329.77410888671875,52.55215072631836,405.4893493652344,0.5613265633583069
548,366,person,211.924560546875,466.91363525390625,254.98277282714844,566.6187133789062,0.7424365282058716
548,367,person,223.0380859375,344.997802734375,262.7734375,430.45703125,0.6641160249710083
548,376,person,603.9984130859375,258.4598693847656,634.6952514648438,314.3224182128906,0.7272751927375793
548,385,person,34.54049301147461,327.1017761230469,60.604007720947266,403.5299072265625,0.6250070333480835
549,366,person,209.75990295410156,466.61871337890625,254.54490661621094,570.35986328125,0.7724902629852295
549,367,person,227.8852996826172,345.5065612792969,265.6230163574219,427.7276611328125,0.6186702251434326
549,376,person,608.5034790039062,257.7705383300781,639.3773193359375,312.0484619140625,0.7180113196372986
549,385,person,38.00080871582031,324.207275390625,65.93262481689453,403.7091369628906,0.6533253788948059
550,366,person,207.16104125976562,464.2879333496094,254.5327911376953,571.9232788085938,0.7927432656288147
550,367,person,233.62118530273438,346.047607421875,271.20556640625,429.0105895996094,0.6869231462478638
550,376,person,618.3809814453125,258.33538818359375,648.9598999023438,313.19635009765625,0.5585903525352478
550,385,person,41.09024429321289,322.6851501464844,70.98953247070312,401.50579833984375,0.6076548099517822
550,372,person,968.4537353515625,290.2568664550781,1007.4530639648438,358.0829162597656,0.5391799211502075
551,366,person,206.68101501464844,462.8224792480469,254.96498107910156,570.9580688476562,0.7477842569351196
551,367,person,236.02146911621094,342.6473083496094,274.8199768066406,429.002197265625,0.6201950311660767
551,376,person,625.1574096679688,257.8129577636719,655.1731567382812,312.017333984375,0.6638990044593811
551,372,person,972.4449462890625,290.143798828125,1009.923828125,357.2362976074219,0.5534634590148926
552,366,person,211.93011474609375,463.67242431640625,258.64874267578125,569.3822021484375,0.7379347681999207
552,367,person,236.5009307861328,338.64532470703125,277.8979797363281,429.1154479980469,0.7204440236091614
552,376,person,632.9578857421875,259.2249450683594,662.3309326171875,311.20135498046875,0.6291334629058838
552,372,person,977.3184814453125,291.7801208496094,1012.7576904296875,356.14349365234375,0.5051447153091431
552,384,person,950.6146850585938,289.5734558105469,985.2579956054688,355.6054992675781,0.5049319267272949
552,385,person,55.345394134521484,320.8511962890625,85.7022476196289,401.27996826171875,0.6239305734634399
553,366,person,215.27650451660156,464.9765930175781,259.9772033691406,567.9486083984375,0.697036862373352
553,367,person,239.12481689453125,339.1280517578125,281.02166748046875,427.8623046875,0.6101537346839905
553,376,person,639.3629150390625,260.14447021484375,666.81640625,307.8387145996094,0.5481021404266357
553,387,person,5.45009708404541,450.5377197265625,56.75455856323242,533.595703125,0.5472649931907654
553,385,person,59.980899810791016,319.3119201660156,91.08782958984375,401.1705627441406,0.7002196907997131
554,366,person,213.69088745117188,467.51953125,259.055908203125,570.01904296875,0.7190107703208923
554,367,person,245.17295837402344,338.9884033203125,286.03302001953125,425.3179626464844,0.5823354125022888
554,376,person,648.2058715820312,260.36962890625,677.696533203125,312.5997314453125,0.590068519115448
554,387,person,13.650927543640137,449.4045104980469,68.19164276123047,538.2088012695312,0.6763853430747986
554,385,person,62.298336029052734,317.2119445800781,94.77185821533203,400.2013854980469,0.7272297739982605
555,366,person,213.009033203125,467.6083068847656,259.5097351074219,568.4241943359375,0.7941665649414062
555,367,person,248.8563232421875,339.9752197265625,289.3325500488281,424.9669494628906,0.6547946333885193
555,376,person,651.2605590820312,260.5281982421875,681.2035522460938,314.8116760253906,0.6529187560081482
555,387,person,18.275840759277344,448.3677978515625,74.90975189208984,541.5313720703125,0.7306711673736572
555,385,person,68.05314636230469,316.82611083984375,99.39700317382812,395.0074768066406,0.6870242953300476
555,372,person,981.3275146484375,293.83294677734375,1017.809814453125,359.2175598144531,0.5280792713165283
556,366,person,213.37782287597656,466.88128662109375,262.1291809082031,568.48779296875,0.7458530068397522
556,367,person,255.0514678955078,340.4580993652344,294.7738952636719,424.6636962890625,0.6723446846008301
556,376,person,653.7614135742188,257.5205383300781,685.8211669921875,314.8359375,0.6500333547592163
556,387,person,23.889663696289062,450.8841552734375,78.4924087524414,540.4820556640625,0.788406252861023
556,385,person,72.66422271728516,317.3601379394531,104.83466339111328,396.3929443359375,0.666968047618866
556,372,person,983.212158203125,292.4259338378906,1019.6762084960938,358.9959411621094,0.5637087225914001
556,384,person,953.1487426757812,290.6017761230469,985.6522216796875,353.79052734375,0.5913750529289246
557,366,person,214.2666473388672,465.60406494140625,263.82073974609375,567.6160278320312,0.6698907613754272
557,367,person,253.74844360351562,341.57843017578125,295.52105712890625,428.38525390625,0.7707503437995911
557,376,person,656.7269287109375,257.76202392578125,688.2974853515625,312.0998229980469,0.5667029619216919
557,387,person,30.271974563598633,451.2194519042969,83.5863037109375,537.7644653320312,0.7227382659912109
557,385,person,74.75045013427734,316.5884704589844,106.76573944091797,395.80914306640625,0.752359926700592
557,372,person,982.908447265625,292.1950988769531,1018.8945922851562,359.2646789550781,0.6073430776596069
557,384,person,952.0880737304688,290.7986755371094,984.73876953125,355.0360107421875,0.5427817106246948
558,366,person,218.34381103515625,466.6994323730469,266.52496337890625,567.1513671875,0.6837519407272339
558,367,person,253.46875,339.64788818359375,296.3048400878906,425.22039794921875,0.6793948411941528
558,376,person,663.4087524414062,258.3105773925781,694.7081298828125,311.75482177734375,0.682729959487915
558,387,person,35.0782356262207,447.1458740234375,89.18022155761719,534.8714599609375,0.6317381262779236
558,385,person,77.45105743408203,315.7538146972656,110.07051849365234,396.5222473144531,0.6448184847831726
559,366,person,220.82191467285156,467.00738525390625,267.931884765625,566.4030151367188,0.6809825897216797
559,367,person,259.8716125488281,337.555419921875,302.78717041015625,424.4122314453125,0.6463862657546997
559,376,person,665.6886596679688,258.9233093261719,699.3872680664062,317.280517578125,0.6837724447250366
559,387,person,39.2406120300293,445.4346923828125,93.3539047241211,534.1746826171875,0.5978647470474243
559,385,person,74.63749694824219,314.2271728515625,109.31041717529297,397.52935791015625,0.7207605242729187
559,372,person,980.0421142578125,288.31463623046875,1017.0325927734375,358.791259765625,0.6049903631210327
560,366,person,215.94407653808594,464.12310791015625,266.1202697753906,565.84326171875,0.8159286379814148
560,367,person,259.60906982421875,337.6313781738281,302.1434020996094,425.13623046875,0.7154234051704407
